Time,medNND_px,meanNND_px,Treatment,Population,Sex,Day,Box,Diameter,medianNNDscaled_mm,meanNNDscaled_mm
525,48.047298,55.151367,1,4,1,4,1,473,9.142192008,10.49391761
555,58.330633,61.507756,1,4,1,4,1,473,11.09885195,11.70337852
585,61.619802,62.498424,1,4,1,4,1,473,11.72469805,11.89187772
615,62.514638,57.315588,1,4,1,4,1,473,11.89496283,10.90571442
645,46.743067,54.452122,1,4,1,4,1,473,8.894029662,10.36086888
675,52.351556,59.077746,1,4,1,4,1,473,9.961184017,11.24100875
705,54.203321,53.321047,1,4,1,4,1,473,10.31352831,10.14565376
735,62.481997,62.854359,1,4,1,4,1,473,11.88875207,11.95960319
765,57.140179,53.672793,1,4,1,4,1,473,10.8723385,10.21258218
795,54.154332,55.4906,1,4,1,4,1,473,10.30420693,10.55846512
825,43.011626,55.276156,1,4,1,4,1,473,8.184030317,10.51766182
855,23.259407,41.106245,1,4,1,4,1,473,4.425679979,7.821484249
885,32.695565,51.577109,1,4,1,4,1,473,6.221143446,9.813826237
915,46.307682,54.290566,1,4,1,4,1,473,8.81118685,10.33012884
945,46.400431,55.055419,1,4,1,4,1,473,8.828834651,10.47566112
975,45.718349,52.186638,1,4,1,4,1,473,8.699051607,9.929804271
1005,36.71512,46.988483,1,4,1,4,1,473,6.985963636,8.940726152
1035,34.756718,47.592492,1,4,1,4,1,473,6.613329006,9.055653869
1065,62.298706,60.832177,1,4,1,4,1,473,11.85387641,11.57483283
1095,59.312261,60.387539,1,4,1,4,1,473,11.28563106,11.49022941
1125,43.896553,51.660623,1,4,1,4,1,473,8.352409662,9.82971685
1155,53.106507,54.72717,1,4,1,4,1,473,10.1048322,10.41320359
1185,21.27362,44.79355,1,4,1,4,1,473,4.047834672,8.523085624
1215,38.21009,50.942395,1,4,1,4,1,473,7.270418816,9.693056131
1245,37.121422,51.86557,1,4,1,4,1,473,7.063272685,9.868713108
1275,54.854932,60.990786,1,4,1,4,1,473,10.43751349,11.60501214
1305,50.822579,56.760926,1,4,1,4,1,473,9.670258161,10.80017619
1335,52.554733,56.529133,1,4,1,4,1,473,9.999843488,10.75607182
1365,43.429927,54.18202,1,4,1,4,1,473,8.263622474,10.30947526
1395,39.443699,56.135988,1,4,1,4,1,473,7.505143573,10.68126622
1425,42.201896,51.293624,1,4,1,4,1,473,8.02995907,9.759886173
1455,47.406986,52.811669,1,4,1,4,1,473,9.020356744,10.04873195
1485,54.083269,62.815311,1,4,1,4,1,473,10.29068543,11.95217334
1515,43.566042,50.327567,1,4,1,4,1,473,8.289521734,9.576069831
1545,45.617979,54.42545,1,4,1,4,1,473,8.679953721,10.35579387
1575,51.441125,55.665926,1,4,1,4,1,473,9.787951903,10.59182524
1605,58.744822,52.356088,1,4,1,4,1,473,11.17766169,9.962046342
1635,63.812225,65.879387,1,4,1,4,1,473,12.14186099,12.53518992
1665,64.889898,67.764208,1,4,1,4,1,473,12.34691505,12.89382393
1695,46.400431,59.871224,1,4,1,4,1,473,8.828834651,11.39198765
1725,33.24154,49.113516,1,4,1,4,1,473,6.325028753,9.345066469
1755,33.015162,42.85806,1,4,1,4,1,473,6.281954715,8.154810571
1785,29,41.713831,1,4,1,4,1,473,5.517970402,7.937092579
15,60.392402,60.795048,2,1,2,4,4,468,11.61392346,11.69135538
45,35.80137,41.787023,2,1,2,4,4,468,6.884878846,8.035965962
75,52.198963,49.57762,2,1,2,4,4,468,10.03826212,9.534157692
105,48.223533,60.587151,2,1,2,4,4,468,9.273756346,11.65137519
135,36.109209,50.83027,2,1,2,4,4,468,6.944078654,9.775051923
165,40.15416,45.671856,2,1,2,4,4,468,7.721953846,8.783049231
195,52.273271,53.129339,2,1,2,4,4,468,10.05255212,10.21718058
225,50.780067,61.571691,2,1,2,4,4,468,9.7653975,11.84070981
255,43.129397,54.700425,2,1,2,4,4,468,8.294114808,10.5193125
285,59.351472,58.133562,2,1,2,4,4,468,11.41374462,11.17953115
315,35.882954,46.787512,2,1,2,4,4,468,6.900568077,8.997598462
345,33.015148,41.684207,2,1,2,4,4,468,6.349066923,8.016193654
375,35.046398,42.809644,2,1,2,4,4,468,6.739691923,8.232623846
405,45.313706,50.025623,2,1,2,4,4,468,8.714174231,9.620312115
435,38.60248,43.52465,2,1,2,4,4,468,7.423553846,8.370125
465,29.154759,43.549532,2,1,2,4,4,468,5.606684423,8.37491
495,29.732137,42.800105,2,1,2,4,4,468,5.717718654,8.230789423
525,36.914174,47.709801,2,1,2,4,4,468,7.098879615,9.174961731
555,39.13119,52.471888,2,1,2,4,4,468,7.525228846,10.09074769
585,45.177428,47.962797,2,1,2,4,4,468,8.687966923,9.223614808
615,52.392748,53.034518,2,1,2,4,4,468,10.07552846,10.19894577
645,47.596057,50.6421,2,1,2,4,4,468,9.153087885,9.738865385
675,39.408121,45.768467,2,1,2,4,4,468,7.578484808,8.801628269
705,33.015148,40.868185,2,1,2,4,4,468,6.349066923,7.859266346
735,38.118237,47.358183,2,1,2,4,4,468,7.330430192,9.107342885
765,36.77621,39.987966,2,1,2,4,4,468,7.072348077,7.689993462
795,43.75937,49.505883,2,1,2,4,4,468,8.415263462,9.520362115
825,41.645269,47.932879,2,1,2,4,4,468,8.008705577,9.217861346
855,40.404101,41.707537,2,1,2,4,4,468,7.770019423,8.020680192
885,37.576588,45.461362,2,1,2,4,4,468,7.226266923,8.742569615
915,37.11625,38.850335,2,1,2,4,4,468,7.137740385,7.471218269
945,27.856777,31.599045,2,1,2,4,4,468,5.3570725,6.076739423
975,39.269361,46.539105,2,1,2,4,4,468,7.551800192,8.949827885
1005,37.013511,40.251125,2,1,2,4,4,468,7.117982885,7.740600962
1035,37.227383,39.167622,2,1,2,4,4,468,7.159112115,7.532235
1065,45.779929,46.135845,2,1,2,4,4,468,8.8038325,8.872277885
1095,44.349829,53.374063,2,1,2,4,4,468,8.528813269,10.26424288
1125,32.649655,50.945492,2,1,2,4,4,468,6.278779808,9.79721
1155,40.145083,48.754238,2,1,2,4,4,468,7.720208269,9.375815
1185,37.281414,45.442939,2,1,2,4,4,468,7.169502692,8.739026731
1215,40.462936,45.463636,2,1,2,4,4,468,7.781333846,8.743006923
1245,27.313001,37.139874,2,1,2,4,4,468,5.252500192,7.142283462
1275,28.635642,34.528473,2,1,2,4,4,468,5.506854231,6.640090962
1305,34.89284,47.494987,2,1,2,4,4,468,6.710161538,9.133651346
1335,30.897288,45.260403,2,1,2,4,4,468,5.941786154,8.703923654
1365,26.570661,36.967047,2,1,2,4,4,468,5.1097425,7.1090475
1395,34.414075,39.600335,2,1,2,4,4,468,6.618091346,7.615449038
1425,35.44009,38.741832,2,1,2,4,4,468,6.815401923,7.450352308
1455,37.059157,40.830921,2,1,2,4,4,468,7.126760962,7.852100192
1485,32.802439,46.5917,2,1,2,4,4,468,6.308161346,8.959942308
1515,36.253122,45.928399,2,1,2,4,4,468,6.971754231,8.832384423
1545,33.301652,43.433224,2,1,2,4,4,468,6.404163846,8.352543077
1575,37.121422,44.804807,2,1,2,4,4,468,7.138735,8.616309038
1605,32.062439,44.843614,2,1,2,4,4,468,6.165853654,8.623771923
1635,36.314386,45.437916,2,1,2,4,4,468,6.983535769,8.738060769
1665,34.080109,44.256386,2,1,2,4,4,468,6.553867115,8.510843462
1695,39.654762,49.979523,2,1,2,4,4,468,7.625915769,9.611446731
1725,44.407602,50.159299,2,1,2,4,4,468,8.539923462,9.646019038
1755,61.400326,58.893486,2,1,2,4,4,468,11.807755,11.32567038
1785,56.300556,52.111208,2,1,2,4,4,468,10.82703,10.02138615
15,42.639913,50.419882,2,1,1,4,4,468,8.199983269,9.696131154
45,33.136083,38.361382,2,1,1,4,4,468,6.372323654,7.377188846
75,34.132096,51.461056,2,1,1,4,4,468,6.563864615,9.896356923
105,32.229072,36.763707,2,1,1,4,4,468,6.197898462,7.069943654
135,38.62029,41.597858,2,1,1,4,4,468,7.426978846,7.999588077
165,38.832976,41.743214,2,1,1,4,4,468,7.46788,8.027541154
195,35.369544,44.960632,2,1,1,4,4,468,6.801835385,8.646275385
225,54.232722,50.121202,2,1,1,4,4,468,10.42936962,9.638692692
255,45.044423,52.800756,2,1,1,4,4,468,8.662389038,10.15399154
285,44.642881,46.155798,2,1,1,4,4,468,8.585169423,8.876115
315,54.571055,58.2313,2,1,1,4,4,468,10.49443365,11.19832692
345,35.609732,44.17607,2,1,1,4,4,468,6.848025385,8.495398077
375,28.460499,41.011316,2,1,1,4,4,468,5.473172885,7.886791538
405,36,44.75959,2,1,1,4,4,468,6.923076923,8.607613462
435,30.040843,32.899273,2,1,1,4,4,468,5.777085192,6.326783269
465,45.704996,52.084517,2,1,1,4,4,468,8.789422308,10.01625327
495,50.635956,54.366887,2,1,1,4,4,468,9.737683846,10.45517058
525,49.045452,51.673354,2,1,1,4,4,468,9.431817692,9.937183462
555,38.44875,48.016259,2,1,1,4,4,468,7.393990385,9.233895962
585,47.156714,52.563986,2,1,1,4,4,468,9.068598846,10.10845885
615,47.717019,56.059491,2,1,1,4,4,468,9.176349808,10.78067135
645,45.94865,50.137227,2,1,1,4,4,468,8.836278846,9.641774423
675,41.205517,45.627984,2,1,1,4,4,468,7.924137885,8.774612308
705,49.131398,52.447414,2,1,1,4,4,468,9.448345769,10.08604115
735,37.40456,43.043054,2,1,1,4,4,468,7.193184615,8.277510385
765,36.359318,40.045306,2,1,1,4,4,468,6.992176538,7.701020385
795,47.302727,52.495746,2,1,1,4,4,468,9.096678269,10.09533577
825,39.204592,41.83653,2,1,1,4,4,468,7.539344615,8.045486538
855,27.331001,45.598956,2,1,1,4,4,468,5.255961731,8.76903
885,40.384136,43.228642,2,1,1,4,4,468,7.76618,8.313200385
915,44.627674,49.522489,2,1,1,4,4,468,8.582245,9.523555577
945,29.8315,39.39541,2,1,1,4,4,468,5.736826923,7.576040385
975,41.341495,43.137067,2,1,1,4,4,468,7.9502875,8.295589808
1005,28,37.170866,2,1,1,4,4,468,5.384615385,7.148243462
1035,34.450115,44.476014,2,1,1,4,4,468,6.625022115,8.553079615
1065,25.38903,34.538162,2,1,1,4,4,468,4.882505769,6.641954231
1095,28.359853,32.319009,2,1,1,4,4,468,5.453817885,6.215194038
1125,35,44.663741,2,1,1,4,4,468,6.730769231,8.589180962
1155,45.402823,43.387339,2,1,1,4,4,468,8.731312115,8.343719038
1185,46.778999,43.63314,2,1,1,4,4,468,8.995961346,8.390988462
1215,49.134063,47.598943,2,1,1,4,4,468,9.448858269,9.153642885
1245,43.566042,47.680974,2,1,1,4,4,468,8.378085,9.169418077
1275,32.965694,39.841703,2,1,1,4,4,468,6.339556538,7.661865962
1305,38.366128,39.641406,2,1,1,4,4,468,7.378101538,7.623347308
1335,39.746102,47.739455,2,1,1,4,4,468,7.643481154,9.180664423
1365,58.178471,60.343177,2,1,1,4,4,468,11.1881675,11.60445712
1395,62.968246,56.638751,2,1,1,4,4,468,12.10927808,10.8920675
1425,37.146549,54.008043,2,1,1,4,4,468,7.143567115,10.38616212
1455,42.895252,45.349166,2,1,1,4,4,468,8.249086923,8.720993462
1485,40.389591,47.912107,2,1,1,4,4,468,7.767229038,9.213866731
1515,34.669872,41.633859,2,1,1,4,4,468,6.667283077,8.006511346
1545,30.338343,43.081599,2,1,1,4,4,468,5.834296731,8.284922885
1575,47.515269,55.921309,2,1,1,4,4,468,9.137551731,10.75409788
1605,35.142463,46.6215,2,1,1,4,4,468,6.758165962,8.965673077
1635,33.336718,52.039773,2,1,1,4,4,468,6.410907308,10.00764865
1665,28.653098,39.440074,2,1,1,4,4,468,5.510211154,7.584629615
1695,44.18956,53.558807,2,1,1,4,4,468,8.497992308,10.29977058
1725,44.073793,55.754969,2,1,1,4,4,468,8.475729423,10.72210942
1755,45.880279,53.20244,2,1,1,4,4,468,8.823130577,10.23123846
1785,44.28318,55.93719,2,1,1,4,4,468,8.515996154,10.75715192
15,57.489129,62.285437,2,2,2,4,3,470,11.00855662,11.92699857
45,60.825196,61.74024,2,2,2,4,3,470,11.64737796,11.82259915
75,55.317267,58.665653,2,2,2,4,3,470,10.59266815,11.23384845
105,43.289722,51.082573,2,2,2,4,3,470,8.289521234,9.781769298
135,21.023796,36.332691,2,2,2,4,3,470,4.025833277,6.957323809
165,40.294197,42.94942,2,2,2,4,3,470,7.715910064,8.224357021
195,41.19466,47.023765,2,2,2,4,3,470,7.888339149,9.004550745
225,42.741065,49.517929,2,2,2,4,3,470,8.184459255,9.482156617
255,55.33043,57.775135,2,2,2,4,3,470,10.59518872,11.06332372
285,40.936787,49.793486,2,2,2,4,3,470,7.838959213,9.534922851
315,33.22802,50.265317,2,2,2,4,3,470,6.36281234,9.625273468
345,45.373265,49.427718,2,2,2,4,3,470,8.688497553,9.46488217
375,49.092712,52.692145,2,2,2,4,3,470,9.400732085,10.08998521
405,41.14036,51.27384,2,2,2,4,3,470,7.877941277,9.818394894
435,37.656341,52.260477,2,2,2,4,3,470,7.210788702,10.00732538
465,35.131067,41.117162,2,2,2,4,3,470,6.727225596,7.873499106
495,38.619938,55.636737,2,2,2,4,3,470,7.395307277,10.65384326
525,43.421696,54.127752,2,2,2,4,3,470,8.314792851,10.36488868
555,32.572995,48.693957,2,2,2,4,3,470,6.237382021,9.324374745
585,31.209556,43.944052,2,2,2,4,3,470,5.976297957,8.414818468
615,44.477886,57.916435,2,2,2,4,3,470,8.517042,11.09038117
645,41.182521,59.752426,2,2,2,4,3,470,7.88601466,11.44195391
675,49.922171,54.968223,2,2,2,4,3,470,9.55956466,10.52582994
705,53.188132,62.901622,2,2,2,4,3,470,10.18496145,12.04499145
735,53.051865,62.073536,2,2,2,4,3,470,10.15886777,11.88642179
765,39.408121,51.336141,2,2,2,4,3,470,7.546235936,9.830324872
795,61.188234,51.485005,2,2,2,4,3,470,11.71689587,9.858830745
825,62.794362,62.263595,2,2,2,4,3,470,12.0244523,11.92281606
855,47.971555,48.90802,2,2,2,4,3,470,9.186042447,9.365365532
885,35.73929,53.20214,2,2,2,4,3,470,6.84369383,10.18764383
915,57.26175,62.790755,2,2,2,4,3,470,10.96501596,12.0237616
945,48.166378,51.599655,2,2,2,4,3,470,9.223348979,9.880785
975,45.453273,53.022271,2,2,2,4,3,470,8.703818234,10.15320083
1005,44.687806,55.996286,2,2,2,4,3,470,8.557239447,10.72269306
1035,45.694639,58.352744,2,2,2,4,3,470,8.750037255,11.1739297
1065,60.539469,64.118072,2,2,2,4,3,470,11.59266428,12.27792868
1095,38.013156,53.473522,2,2,2,4,3,470,7.279114979,10.2396106
1125,33.307736,43.59091,2,2,2,4,3,470,6.378077106,8.347195532
1155,36.70516,42.41313,2,2,2,4,3,470,7.02864766,8.121663191
1185,53.71407,46.00058,2,2,2,4,3,470,10.28567298,8.808621702
1215,43.011626,51.038653,2,2,2,4,3,470,8.236268809,9.773359085
1245,32.202484,45.675937,2,2,2,4,3,470,6.166433106,8.746456021
1275,44.542903,48.619655,2,2,2,4,3,470,8.529492064,9.310146702
1305,42.720019,43.456216,2,2,2,4,3,470,8.18042917,8.321403064
1335,30.232433,41.186475,2,2,2,4,3,470,5.789189298,7.886771809
1365,24.48873,36.308271,2,2,2,4,3,470,4.689331277,6.952647638
1395,36.615542,43.704505,2,2,2,4,3,470,7.011486766,8.368947766
1425,31.957177,49.475674,2,2,2,4,3,470,6.119459426,9.474065234
1455,26.305893,41.274494,2,2,2,4,3,470,5.03729866,7.903626511
1485,34.045801,42.213534,2,2,2,4,3,470,6.519408702,8.083442681
1515,25.495098,47.055497,2,2,2,4,3,470,4.882040043,9.010627085
1545,34.525353,39.094417,2,2,2,4,3,470,6.611237809,7.486164957
1575,18.384776,32.95787,2,2,2,4,3,470,3.520489021,6.311081489
1605,33.376639,48.2946,2,2,2,4,3,470,6.391271298,9.247902128
1635,39.604295,45.724847,2,2,2,4,3,470,7.58380117,8.755821766
1665,37.947332,50.863757,2,2,2,4,3,470,7.266510383,9.739868362
1695,58.924624,59.837003,2,2,2,4,3,470,11.28343864,11.45814951
1725,47.862381,46.565336,2,2,2,4,3,470,9.165136787,8.916766468
1755,49.051407,48.360281,2,2,2,4,3,470,9.392822617,9.26047934
1785,44.960141,44.492299,2,2,2,4,3,470,8.609388702,8.519801936
15,43.317897,51.750269,2,2,1,4,3,475,8.207601537,9.805314126
45,46.227697,51.654236,2,2,1,4,3,475,8.758932063,9.7871184
75,44.274419,55.15826,2,2,1,4,3,475,8.388837284,10.45103874
105,30.870698,56.638784,2,2,1,4,3,475,5.849184884,10.73155907
135,33.466347,48.979755,2,2,1,4,3,475,6.340992063,9.280374632
165,18.247773,38.166744,2,2,1,4,3,475,3.457472779,7.2315936
195,28.260186,47.905662,2,2,1,4,3,475,5.354561558,9.076862274
225,25.317978,39.674708,2,2,1,4,3,475,4.797090568,7.517313095
255,46.840154,53.466025,2,2,1,4,3,475,8.874976547,10.13040474
285,48.565247,56.188045,2,2,1,4,3,475,9.201836274,10.64615589
315,58.774261,56.618244,2,2,1,4,3,475,11.13617577,10.72766728
345,42.570362,54.285059,2,2,1,4,3,475,8.065963326,10.28559013
375,40.626572,52.345694,2,2,1,4,3,475,7.697666274,9.918131495
405,57.117506,59.76116,2,2,1,4,3,475,10.82226429,11.32316716
435,60.937755,68.454483,2,2,1,4,3,475,11.54610095,12.97032309
465,53.185253,56.928228,2,2,1,4,3,475,10.07720583,10.78640109
495,42.648407,50.43669,2,2,1,4,3,475,8.0807508,9.556425474
525,51.635293,60.223261,2,2,1,4,3,475,9.7835292,11.41072314
555,32.799512,48.392814,2,2,1,4,3,475,6.214644379,9.169164758
585,35.924536,58.701894,2,2,1,4,3,475,6.806754189,11.12246413
615,32.560599,43.167397,2,2,1,4,3,475,6.169376653,8.179085747
645,38.626416,52.458296,2,2,1,4,3,475,7.318689347,9.939466611
675,44.338718,55.280486,2,2,1,4,3,475,8.401020253,10.47419735
705,50.159745,52.738016,2,2,1,4,3,475,9.503951684,9.992466189
735,47.495572,51.315038,2,2,1,4,3,475,8.999161011,9.722849305
765,45.177428,41.529516,2,2,1,4,3,475,8.559933726,7.8687504
795,36.534512,40.704688,2,2,1,4,3,475,6.922328589,7.7124672
825,34.785833,43.86483,2,2,1,4,3,475,6.590999937,8.311230947
855,31.664187,45.512528,2,2,1,4,3,475,5.999530168,8.623426358
885,50.549547,58.673099,2,2,1,4,3,475,9.577808905,11.11700823
915,45.942641,50.459565,2,2,1,4,3,475,8.704921453,9.560759684
945,37.408612,46.904547,2,2,1,4,3,475,7.087947537,8.887177326
975,29.74705,47.995958,2,2,1,4,3,475,5.636283158,9.093970989
1005,30.485054,47.804839,2,2,1,4,3,475,5.776115495,9.057758968
1035,24.277042,49.538175,2,2,1,4,3,475,4.599860589,9.386180526
1065,33.95649,53.263172,2,2,1,4,3,475,6.433861263,10.09196943
1095,69.308064,61.979551,2,2,1,4,3,475,13.13205423,11.74349387
1125,59.759958,59.32183,2,2,1,4,3,475,11.32293941,11.23992568
1155,39.666836,53.863507,2,2,1,4,3,475,7.515821558,10.20571712
1185,39.940864,55.234188,2,2,1,4,3,475,7.567742653,10.46542509
1215,27.294688,51.376008,2,2,1,4,3,475,5.171625095,9.734401516
1245,30.239461,52.088384,2,2,1,4,3,475,5.729582084,9.869378021
1275,27.45906,51.667242,2,2,1,4,3,475,5.202769263,9.789582695
1305,41.989677,52.488713,2,2,1,4,3,475,7.9559388,9.945229832
1335,29.452371,49.527281,2,2,1,4,3,475,5.580449242,9.3841164
1365,74.886581,59.205785,2,2,1,4,3,475,14.1890364,11.21793821
1395,33.734256,49.573297,2,2,1,4,3,475,6.391753768,9.392835221
1425,28.42569,45.055138,2,2,1,4,3,475,5.385920211,8.536762989
1455,25,34.433054,2,2,1,4,3,475,4.736842105,6.5241576
1485,54.00013,50.266198,2,2,1,4,3,475,10.23160358,9.524121726
1515,52.920451,64.075161,2,2,1,4,3,475,10.02703282,12.14055682
1545,57.008771,57.087417,2,2,1,4,3,475,10.80166187,10.81656322
1575,36.71512,42.448178,2,2,1,4,3,475,6.956549053,8.042812674
1605,25,38.463217,2,2,1,4,3,475,4.736842105,7.287767432
1635,35.625151,49.664645,2,2,1,4,3,475,6.750028611,9.410143263
1665,27.018512,40.217403,2,2,1,4,3,475,5.119297011,7.620139516
1695,23.693433,42.694926,2,2,1,4,3,475,4.489282042,8.089564926
1725,20.652008,41.395007,2,2,1,4,3,475,3.913012042,7.843264484
1755,20.192388,40.51139,2,2,1,4,3,475,3.825926147,7.675842316
1785,42.155727,42.120275,2,2,1,4,3,475,7.987400905,7.980683684
15,46.669048,48.35728,2,4,2,4,1,481,8.732254304,9.048139709
45,42.544095,52.520626,2,4,2,4,1,481,7.960433576,9.827144158
75,60.374585,61.509123,2,4,2,4,1,481,11.2966999,11.50898351
105,45,59.486686,2,4,2,4,1,481,8.41995842,11.13056495
135,35.608988,43.561317,2,4,2,4,1,481,6.662804407,8.150766175
165,45.283607,53.57137,2,4,2,4,1,481,8.473024179,10.02374906
195,52.952809,57.143588,2,4,2,4,1,481,9.90801,10.69214744
225,55.470713,51.669892,2,4,2,4,1,481,10.37913549,9.66796316
255,46.518408,49.296692,2,4,2,4,1,481,8.704068025,9.223913264
285,42.702953,40.896726,2,4,2,4,1,481,7.990157526,7.652194054
315,43.201821,50.610556,2,4,2,4,1,481,8.083500811,9.469750603
345,47.321263,53.068555,2,4,2,4,1,481,8.854290374,9.929667256
375,49.66064,54.628315,2,4,2,4,1,481,9.292011642,10.22151424
405,56.868095,51.58627,2,4,2,4,1,481,10.6405999,9.652316632
435,41.047824,53.194632,2,4,2,4,1,481,7.680466029,9.953257547
465,58.493347,65.449919,2,4,2,4,1,481,10.9447011,12.24634659
495,48.328697,60.451467,2,4,2,4,1,481,9.042791538,11.3110853
525,59.682493,65.93608,2,4,2,4,1,481,11.16720243,12.33731227
555,52.454647,55.544667,2,4,2,4,1,481,9.814798815,10.39297304
585,42.548848,54.855401,2,4,2,4,1,481,7.961322911,10.26400435
615,49.562162,50.646126,2,4,2,4,1,481,9.273585405,9.476406112
645,68.921358,64.775421,2,4,2,4,1,481,12.89588819,12.12014114
675,48.752002,50.414752,2,4,2,4,1,481,9.121996216,9.43311368
705,33.799896,36.305821,2,4,2,4,1,481,6.324304865,6.79318896
735,48.482334,59.571872,2,4,2,4,1,481,9.071538586,11.14650412
765,44.945491,59.933942,2,4,2,4,1,481,8.409759231,11.2142511
795,36.796739,50.305218,2,4,2,4,1,481,6.885044719,9.412618753
825,33.645529,49.522233,2,4,2,4,1,481,6.295421227,9.266114283
855,45.607017,54.669817,2,4,2,4,1,481,8.533537484,10.22927969
885,28.980755,40.978496,2,4,2,4,1,481,5.422594491,7.667494054
915,44.532709,46.702175,2,4,2,4,1,481,8.332523514,8.738452703
945,54.526803,60.700046,2,4,2,4,1,481,10.20252031,11.35759696
975,42.426407,50.191258,2,4,2,4,1,481,7.938412952,9.391295676
1005,46.173586,61.947517,2,4,2,4,1,481,8.639548316,11.5910115
1035,41.436699,50.867588,2,4,2,4,1,481,7.753228503,9.517843909
1065,38.330446,52.899376,2,4,2,4,1,481,7.172016923,9.898012141
1095,29.068884,44.36127,2,4,2,4,1,481,5.439084324,8.30044553
1125,34.248276,41.984108,2,4,2,4,1,481,6.408201331,7.855654304
1155,49.010203,48.121371,2,4,2,4,1,481,9.170308254,9.003998732
1185,33.548737,41.831053,2,4,2,4,1,481,6.277310457,7.827016154
1215,29.681644,34.895185,2,4,2,4,1,481,5.553737963,6.529244595
1245,37.807757,51.005681,2,4,2,4,1,481,7.074216486,9.543682516
1275,22.022716,45.291022,2,4,2,4,1,481,4.120674511,8.474411601
1305,37.363083,42.963544,2,4,2,4,1,481,6.991013451,8.038916757
1335,32.900135,52.985558,2,4,2,4,1,481,6.155950416,9.914137672
1365,42.967899,45.257253,2,4,2,4,1,481,8.039731622,8.468093077
1395,46.173586,56.375494,2,4,2,4,1,481,8.639548316,10.54842923
1425,43.544912,53.476736,2,4,2,4,1,481,8.147696632,10.00604208
1455,38.470768,46.993146,2,4,2,4,1,481,7.198272599,8.792896341
1485,50.991437,53.960382,2,4,2,4,1,481,9.541017318,10.09653717
1515,50.709879,50.749174,2,4,2,4,1,481,9.488334948,9.495687443
1545,41.441095,49.362918,2,4,2,4,1,481,7.75405104,9.236304823
1575,44.065028,52.783666,2,4,2,4,1,481,8.245015634,9.876361622
1605,25.053276,51.428025,2,4,2,4,1,481,4.68772316,9.62270738
1635,46.389654,61.238804,2,4,2,4,1,481,8.67997684,11.45840407
1665,45.347964,50.387633,2,4,2,4,1,481,8.485066029,9.428039439
1695,34.273732,52.336006,2,4,2,4,1,481,6.412964407,9.792599875
1725,49.455713,58.13385,2,4,2,4,1,481,9.253667713,10.87743555
1755,56.501303,62.078934,2,4,2,4,1,481,10.57196938,11.61560096
1785,42.497511,52.136248,2,4,2,4,1,481,7.951717235,9.755223119
15,27.110256,39.348183,2,4,1,4,1,473,5.158399662,7.486969281
45,42.941821,51.486177,2,4,1,4,1,473,8.170748182,9.796524165
75,43.152025,50.198209,2,4,1,4,1,473,8.210744715,9.551456258
